ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	NOTE	COGID
126	dutch	river, stream, brook	stroom	stroːm	s t r oː m		1043
127	english	river, stream, brook	river	rɪvər	r ɪ v ə r		-1041
128	english	river, stream, brook	stream	striːm	s t r iː m		1043
2028	german	road	Weg	vɛk	v ɛ k		782
2029	french	road	route	ʀut	ʀ u t		783
2030	dutch	road	weg	wɛx	w ɛ x		782
2031	english	road	road	rəʊd	r əʊ d		783
1181	german	roast, fry	rösten	rɶːstən	r ɶː s t ə n		2014
1182	french	roast, fry	rôtir	ʀɔtiʀ	ʀ ɔ t i ʀ		2014
1183	french	roast, fry	frire	fʀiʀ	f ʀ i ʀ		2016
1184	dutch	roast, fry	braden	braːdə	b r aː d ə		2015
1185	english	roast, fry	roast	rɔːst	r ɔː s t		2014
1186	english	roast, fry	fry	fraɪ	f r aɪ		2016
1904	german	roll	wälzen	vɛlʦən	v ɛ l ts ə n		2120
1905	german	roll	rollen	rɔlən	r ɔ l ə n		-2121
1906	french	roll	rouler	ʀule	ʀ u l e		2121
1907	dutch	roll	rollen	rɔlə	r ɔ l ə		-2121
1908	english	roll	roll	rəʊl	r əʊ l		-2121
1524	german	roof	Dach	dax	d a x		293
1525	french	roof	toit	twɑ	t w ɑ		295
1526	dutch	roof	dak	dɑk	d ɑ k		293
1527	english	roof	roof	ruːf	r uː f		294
1456	german	room	Zimmer	ʦɪmər	ts ɪ m ə r		6031
1457	french	room	piéce	pjɛs	p j ɛ s		1945
1458	dutch	room	kamer	kaːmər	k aː m ə r		1943
1459	english	room	room	ruːm	r uː m		1944
1719	german	rope, cord	Seil	zail	z ai l		284
1720	german	rope, cord	Tau	tau	t au		287
1721	french	rope, cord	corde	kɔʀd	k ɔ ʀ d		286
1722	dutch	rope, cord	touw	tɑuw	t ɑu w		287
1723	english	rope, cord	rope	rəʊp	r əʊ p		285
1156	german	rotten	faul	faul	f au l		1316
1157	french	rotten	pourri	puʀi	p u ʀ i		1318
1158	dutch	rotten	rot	rɔt	r ɔ t		1317
1159	english	rotten	rotten	rɔtṇ	r ɔ t n̩		1317
75	german	rough (of sea)	rauh	rau	r au		1832
76	french	rough (of sea)	trouble	tʀubl	t ʀ u b l		1833
77	french	rough (of sea)	agité	aʒite	a ʒ i t e		1834
78	dutch	rough (of sea)	ruw	ryːw	r yː w		1832
79	english	rough (of sea)	rough	rʌf	r ʌ f		1832
2330	german	round	rund	rʊnt	r ʊ n t		-1153
2331	french	round	rond	ʀɔ̃	ʀ ɔ̃		1153
2332	dutch	round	rond	rɔnt	r ɔ n t		-1153
2333	english	round	round	raʊnd	r aʊ n d		-1153
1766	german	rub, wipe	wischen	vɪʃən	v ɪ ʃ ə n		843
1767	french	rub, wipe	essuyer	esɥije	e s ɥ i j e		846
1768	dutch	rub, wipe	wrijven	wrɛɪvə	w r ɛɪ v ə		845
1769	english	rub, wipe	rub	rʌb	r ʌ b		844
1630	german	rye	Roggen	rɔɡən	r ɔ ɡ ə n		1272
1631	french	rye	seigle	sɛɡl	s ɛ ɡ l		1273
1632	dutch	rye	rogge	rɔɣə	r ɔ ɣ ə		1272
1633	english	rye	rye	raɪ	r aɪ		1272
2061	german	sail (noun)	Segel	zeːɡəl	z eː ɡ ə l		1117
2062	french	sail (noun)	voile	vwal	v w a l		1118
2063	dutch	sail (noun)	zeil	zɛɪl	z ɛɪ l		1117
2064	english	sail (noun)	sail	seɪl	s eɪ l		1117
1311	german	salt	Salz	zalʦ	z a l ts		1663
1312	french	salt	sel	sɛl	s ɛ l		1663
1313	dutch	salt	zout	zɑut	z ɑu t		1663
1314	english	salt	salt	sɔːlt	s ɔː l t		1663
21	german	sand	Sand	zant	z a n t		1469
22	french	sand	sable	sɑbl	s ɑ b l		1469
23	dutch	sand	zand	zɑnt	z ɑ n t		1469
24	english	sand	sand	sænd	s æ n d		1469
674	german	sandfly (midge), gnat	Mücke	mʏkə	m ʏ k ə		62
675	french	sandfly (midge), gnat	moustique	mustik	m u s t i k		63
676	french	sandfly (midge), gnat	moucheron	muʃʀɔ̃	m u ʃ ʀ ɔ̃		65
677	dutch	sandfly (midge), gnat	mug	mʉx	m ʉ x		62
678	english	sandfly (midge), gnat	midge	mɪʤ	m ɪ dʒ		62
679	english	sandfly (midge), gnat	gnat	næt	n æ t		64
1689	german	sap	Saft	zaft	z a f t		713
1690	french	sap	sève	sɛv	s ɛ v		714
1691	dutch	sap	sap	sɑp	s ɑ p		713
1692	english	sap	sap	sæp	s æ p		713
1218	german	saucer	Untertasse	ʊntər-tasə	ʊ n t ə r + t a s ə		1322
1219	french	saucer	soucoupe	su-kup	s u + k u p		1324
1220	dutch	saucer	schotel	sxoːtəl	s x oː t ə l		1325
1221	english	saucer	saucer	sɔːsər	s ɔː s ə r		1323
1090	german	scar	Narbe	narbə	n a r b ə		505
1091	french	scar	cicatrice	sikatʀis	s i k a t ʀ i s		507
1092	dutch	scar	litteken	lɪteːkə	l ɪ t eː k ə		508
1093	english	scar	scar	skɑːr	s k ɑː r		506
1888	german	sculptor	Bildhauer	bɪlt-hauər	b ɪ l t + h au ə r		2275
1889	french	sculptor	sculpteur	skyltœʀ	s k y l t œ ʀ		2276
1890	dutch	sculptor	beeldhouwer	beːlt-hɑuwər	b eː l t + h ɑu w ə r		2275
1891	english	sculptor	sculptor	skʌlptər	s k ʌ l p t ə r		-2276
66	german	sea	See	zeː	z eː		1027
67	french	sea	mer	mɛʁ	m ɛ ʁ		1028
68	dutch	sea	zee	zeː	z eː		1027
69	english	sea	sea	siː	s iː		1027
2408	german	second	zweite	ʦvaitə	ts v ai t ə		347
2409	french	second	deuxième	døzjɛm	d ø z j ɛ m		349
2410	dutch	second	tweede	tweːdə	t w eː d ə		347
2411	english	second	second	sɛkənd	s ɛ k ə n d		348
1612	german	seed	Saat	zaːt	z aː t		1385
1613	french	seed	graine	ɡʀɛn	ɡ ʀ ɛ n		1387
1614	french	seed	semence	səmɑ̃s	s ə m ɑ̃ s		1385
1615	dutch	seed	zaad	zaːt	z aː t		1385
1616	english	seed	seed	siːd	s iː d		1385
2114	german	seek, look for	suchen	zuːxən	z uː x ə n		576
2115	french	seek, look for	chercher	ʃɛʀʃe	ʃ ɛ ʀ ʃ e		578
2116	dutch	seek, look for	zoeken	zuːkə	z uː k ə		576
2117	english	seek, look for	look for	lʊk-fɔːr	l ʊ k + f ɔː r		577
2118	english	seek, look for	seek	siːk	s iː k		576
2073	german	seize, grasp	greifen	ɡraifən	ɡ r ai f ə n		1401
2074	french	seize, grasp	saisir	seziʀ	s e z i ʀ		1402
2075	french	seize, grasp	attraper	atʀape	a t ʀ a p e		1404
2076	dutch	seize, grasp	vastpakken	vɑst-pɑkə	v ɑ s t + p ɑ k ə		1403
2077	english	seize, grasp	grasp	ɡrɑːsp	ɡ r ɑː s p		1401
2170	german	sell	verkaufen	fɛr-kaufən	f ɛ r + k au f ə n		240
2171	french	sell	vendre	vɑ̃dʀ	v ɑ̃ d ʀ		242
2172	dutch	sell	verkopen	vər-koːpə	v ə r + k oː p ə		240
2173	english	sell	sell	sɛl	s ɛ l		241
2011	german	send	schicken	ʃɪkən	ʃ ɪ k ə n		1438
2012	french	send	envoyer	ɑ̃vwaje	ɑ̃ v w a j e		1440
2013	dutch	send	zenden	zɛndə	z ɛ n d ə		1439
2014	english	send	send	sɛnd	s ɛ n d		1439
210	german	shade, shadow	schatten	ʃatən	ʃ a t ə n		1368
211	french	shade, shadow	ombre	ɔ̃bʀ	ɔ̃ b ʀ		1369
212	dutch	shade, shadow	schaduw	sxaːdyːw	s x aː d yː w		1368
213	english	shade, shadow	shadow	ʃædəʊ	ʃ æ d əʊ		1368
214	english	shade, shadow	shade	ʃeɪd	ʃ eɪ d		1368
2182	german	share (distribute)	austeilen	aus-tailən	au s + t ai l ə n		885
2183	french	share (distribute)	partager	paʀtaʒe	p a ʀ t a ʒ e		887
2184	dutch	share (distribute)	delen	deːlə	d eː l ə		885
2185	english	share (distribute)	share	ʃɛər	ʃ ɛ ə r		886
625	german	shark	Hai	hai	h ai		1274
626	french	shark	requin	ʀəkɛ̃	ʀ ə k ɛ̃		1276
627	dutch	shark	haai	haːj	h aː j		1274
628	english	shark	shark	ʃɑːk	ʃ ɑː k		1275
496	german	sheep	Schaf	ʃaːf	ʃ aː f		2197
497	french	sheep	mouton	mutɔ̃	m u t ɔ̃		2198
498	dutch	sheep	schaap	sxaːp	s x aː p		2197
499	english	sheep	sheep	ʃiːp	ʃ iː p		2197
1516	german	shelf	Regal	reːɡaːl	r eː ɡ aː l		924
1517	french	shelf	étagère	etaʒɛʀ	e t a ʒ ɛ ʀ		926
1518	dutch	shelf	plank	plɑŋk	p l ɑ ŋ k		927
1519	english	shelf	shelf	ʃɛlf	ʃ ɛ l f		925
993	german	shiver	frösteln	frœstəln	f r œ s t ə l n		1967
994	french	shiver	frissonner	fʀisɔne	f ʀ i s ɔ n e		1965
995	dutch	shiver	rillen	rɪlə	r ɪ l ə		1966
996	english	shiver	shiver	ʃɪvər	ʃ ɪ v ə r		1964
1398	german	shoemaker, cobbler	Schuster	ʃuːstər	ʃ uː s t ə r		1185
1399	french	shoemaker, cobbler	cordonnier	kɔʀdɔnje	k ɔ ʀ d ɔ n j e		1186
1400	dutch	shoemaker, cobbler	schoenmaker	sxuːn-maːkər	s x uː n + m aː k ə r		1185
1401	english	shoemaker, cobbler	shoemaker	ʃuː-meɪkər	ʃ uː + m eɪ k ə r		1185
55	german	shore	Ufer	uːfər	uː f ə r		1091
56	german	shore	Strand	ʃtrant	ʃ t r a n t		1094
57	french	shore	rivage	ʀivaʒ	ʀ i v a ʒ		1093
58	french	shore	côte	kot	k o t		1095
59	french	shore	littoral	litɔʀal	l i t ɔ ʀ a l		1096
60	dutch	shore	oever	uːvər	uː v ə r		1091
61	english	shore	shore	ʃɔːr	ʃ ɔː r		1092
825	german	shoulder	Schulter	ʃʊltər	ʃ ʊ l t ə r		2174
826	french	shoulder	épaule	epol	e p o l		2175
827	dutch	shoulder	schouder	sxɑudər	s x ɑu d ə r		2174
828	english	shoulder	shoulder	ʃəʊldər	ʃ əʊ l d ə r		2174
1591	german	shovel	Schaufel	ʃaufəl	ʃ au f ə l		2094
1592	french	shovel	pelle	pɛl	p ɛ l		2095
1593	dutch	shovel	schop	sxɔp	s x ɔ p		2096
1594	english	shovel	shovel	ʃʌvḷ	ʃ ʌ v l̩		2094
2230	german	shut, close	zumachen	ʦuː-maxən	ts uː + m a x ə n		1483
2231	french	shut, close	fermer	fɛʀme	f ɛ ʀ m e		1485
2232	dutch	shut, close	sluiten	slœytə	s l œy t ə		1484
2233	english	shut, close	close	kləʊs	k l əʊ s		1486
1049	german	sick, sickness	krank	kraŋk	k r a ŋ k		1899
1050	french	sick, sickness	malade	malad	m a l a d		1901
1051	dutch	sick, sickness	ziek	ziːk	z iː k		1900
1052	english	sick, sickness	sick	sɪk	s ɪ k		1900
1053	english	sick, sickness	ill	ɪl	ɪ l		1902
2254	german	side	Seite	zaitə	z ai t ə		864
2255	french	side	côté	kote	k o t e		865
2256	dutch	side	kant	kɑnt	k ɑ n t		866
2257	english	side	side	saɪd	s aɪ d		864
1256	german	sieve, strain	sieben	ziːbən	z iː b ə n		1261
1257	french	sieve, strain	passer	pɑse	p ɑ s e		1262
1258	dutch	sieve, strain	zeven	zeːvə	z eː v ə		1261
1259	english	sieve, strain	sieve	sɪv	s ɪ v		1261
1260	english	sieve, strain	strain	streɪn	s t r eɪ n		1263
1851	german	silver	Silber	zɪlbər	z ɪ l b ə r		1640
1852	french	silver	argent	aʀʒɑ̃	a ʀ ʒ ɑ̃		1641
1853	dutch	silver	zilver	zɪlvər	z ɪ l v ə r		1640
1854	english	silver	silver	sɪlvər	s ɪ l v ə r		1640
1943	german	sink	senken	zɛŋkən	z ɛ ŋ k ə n		1062
1944	french	sink	sombrer	sɔ̃bʀe	s ɔ̃ b ʀ e		1064
1945	dutch	sink	zinken	zɪŋkə	z ɪ ŋ k ə		1062
1946	english	sink	sink	sɪŋk	s ɪ ŋ k		1062
702	german	skin, hide	Haut	haut	h au t		1810
703	french	skin, hide	peau	po	p o		1809
704	dutch	skin, hide	huid	hœyt	h œy t		1810
705	english	skin, hide	skin	skɪn	s k ɪ n		1808
706	english	skin, hide	hide	haɪd	h aɪ d		1810
758	german	skull	Schädel	ʃɛːdəl	ʃ ɛː d ə l		1861
759	french	skull	crâne	kʀɑn	k ʀ ɑ n		1862
760	dutch	skull	schedel	sxeːdəl	s x eː d ə l		1861
761	english	skull	skull	skʌl	s k ʌ l		6017
170	german	sky	Himmel	hɪməl	h ɪ m ə l		2051
171	french	sky	ciel	sjɛl	s j ɛ l		2053
172	dutch	sky	hemel	heːməl	h eː m ə l		2051
173	english	sky	sky	skaɪ	s k aɪ		2052
981	german	sleep	schlafen	ʃlaːfən	ʃ l aː f ə n		1959
982	french	sleep	dormir	dɔʀmiʀ	d ɔ ʀ m i ʀ		1960
983	dutch	sleep	slapen	slaːpə	s l aː p ə		1959
984	english	sleep	sleep	sliːp	s l iː p		1959
1963	german	slide, slip	gleiten	ɡlaitən	ɡ l ai t ə n		135
1964	french	slide, slip	glisser	ɡlise	ɡ l i s e		6053
1965	dutch	slide, slip	glijden	xlɛɪdə	x l ɛɪ d ə		135
1966	english	slide, slip	slide	slaɪd	s l aɪ d		135
2286	german	small, little	klein	klain	k l ai n		20
2287	french	small, little	petit	pəti	p ə t i		22
2288	dutch	small, little	klein	klɛɪn	k l ɛɪ n		20
2289	english	small, little	small	smɔːl	s m ɔː l		21
2290	english	small, little	little	lɪtḷ	l ɪ t l̩		23
1834	german	smith, blacksmith	Schmied	ʃmiːt	ʃ m iː t		949
1835	french	smith, blacksmith	forgeron	fɔʀʒəʀɔ̃	f ɔ ʀ ʒ ə ʀ ɔ̃		950
1836	dutch	smith, blacksmith	smid	smɪt	s m ɪ t		949
1837	english	smith, blacksmith	blacksmith	blæk-smɪθ	b l æ k + s m ɪ θ		949
252	german	smoke (noun)	Rauch	raux	r au x		1212
253	french	smoke (noun)	fumée	fyme	f y m e		1214
254	dutch	smoke (noun)	rook	roːk	r oː k		1212
255	english	smoke (noun)	smoke	sməʊk	s m əʊ k		1213
689	german	snail	Schnecke	ʃnɛkə	ʃ n ɛ k ə		798
690	french	snail	escargot	ɛskaʀɡo	ɛ s k a ʀ ɡ o		799
691	dutch	snail	slak	slɑk	s l ɑ k		800
692	english	snail	snail	sneɪl	s n eɪ l		798
958	german	sneeze	niesen	niːzən	n iː z ə n		472
959	french	sneeze	éternuer	etɛʀnɥe	e t ɛ ʀ n ɥ e		473
960	dutch	sneeze	niezen	niːzə	n iː z ə		472
961	english	sneeze	sneeze	sniːz	s n iː z		472
985	german	snore	schnarchen	ʃnarxən	ʃ n a r x ə n		694
986	french	snore	ronfler	ʀɔ̃fle	ʀ ɔ̃ f l e		695
987	dutch	snore	snurken	snʉrkə	s n ʉ r k ə		694
988	english	snore	snore	snɔːr	s n ɔː r		694
240	german	snow (noun)	Schnee	ʃneː	ʃ n eː		756
241	french	snow (noun)	neige	nɛʒ	n ɛ ʒ		756
242	dutch	snow (noun)	sneeuw	sneːw	s n eː w		756
243	english	snow (noun)	snow	snəʊ	s n əʊ		756
347	german	son	Sohn	zoːn	z oː n		1341
348	french	son	fils	fis	f i s		1342
349	dutch	son	zoon	zoːn	z oː n		1341
350	english	son	son	sʌn	s ʌ n		1341
405	german	son-in-law (of a man)	Schwiegersohn	ʃviːɡər-zoːn	ʃ v iː ɡ ə r + z oː n		409
406	french	son-in-law (of a man)	gendre	ʒɑ̃dʀ	ʒ ɑ̃ d ʀ		411
407	dutch	son-in-law (of a man)	schoonzoon	sxoːn-zoːn	s x oː n + z oː n		409
408	english	son-in-law (of a man)	son-in-law	sʌn-ɪn-lɔː	s ʌ n + ɪ n + l ɔː		409
1284	german	soup, broth	Suppe	zʊpə	z ʊ p ə		-36
1285	german	soup, broth	Brühe	bryːə	b r yː ə		37
1286	french	soup, broth	soupe	sup	s u p		36
1287	french	soup, broth	potage	pɔtaʒ	p ɔ t a ʒ		38
1288	dutch	soup, broth	soep	suːp	s uː p		-36
1289	english	soup, broth	soup	suːp	s uː p		-36
2282	german	south	Süden	zyːdən	z yː d ə n		197
2283	french	south	sud	syd	s y d		197
2284	dutch	south	zuiden	zœydə	z œy d ə		197
2285	english	south	south	saʊθ	s aʊ θ		197
1608	german	sow	sähen	zæ:.ən	z æː ə n		471
1609	french	sow	semer	səme	s ə m e		471
1610	dutch	sow	zaaien	zaːjə	z aː j ə		471
1611	english	sow	sow	səʊ	s əʊ		471
505	german	sow (2)	Sau	zau	z au		1523
506	french	sow (2)	truie	tʀɥi	t ʀ ɥ i		1524
507	dutch	sow (2)	zeug	zøːx	z øː x		1523
508	english	sow (2)	sow	səʊ	s əʊ		1523
1587	german	spade	spaten	ʃpaːtən	ʃ p aː t ə n		2114
1588	french	spade	bêche	bɛʃ	b ɛ ʃ		2115
1589	dutch	spade	spade	spaːdə	s p aː d ə		2114
1590	english	spade	spade	speɪd	s p eɪ d		2114
2334	german	sphere, ball	Kugel	kuːɡəl	k uː ɡ ə l		1157
2335	french	sphere, ball	sphère	sfɛʀ	s f ɛ ʀ		1159
2336	french	sphere, ball	ballon	balɔ̃	b a l ɔ̃		1158
2337	dutch	sphere, ball	bal	bɑl	b ɑ l		-1158
2338	dutch	sphere, ball	bol	bɔl	b ɔ l		-1158
2339	english	sphere, ball	ball	bɔːl	b ɔː l		-1158
1366	german	spin	spinnen	ʃpɪnən	ʃ p ɪ n ə n		624
1367	french	spin	filer	file	f i l e		625
1368	dutch	spin	spinnen	spɪnə	s p ɪ n ə		624
1369	english	spin	spin	spɪn	s p ɪ n		624
1370	german	spindle	Spindel	ʃpɪndəl	ʃ p ɪ n d ə l		628
1371	french	spindle	fuseau	fyzo	f y z o		629
1372	dutch	spindle	spindel	spɪndəl	s p ɪ n d ə l		628
1373	english	spindle	spindle	spɪndḷ	s p ɪ n d l̩		628
967	german	spit	spucken	ʃpʊkən	ʃ p ʊ k ə n		1546
968	french	spit	cracher	kʀaʃe	k ʀ a ʃ e		1547
969	dutch	spit	spugen	spyːɣə	s p yː ɣ ə		1546
970	english	spit	spit	spɪt	s p ɪ t		1546
1754	german	split	spalten	ʃpaltən	ʃ p a l t ə n		1928
1755	french	split	fendre	fɑ̃dʀ	f ɑ̃ d ʀ		1929
1756	dutch	split	splijten	splɛɪtə	s p l ɛɪ t ə		1928
1757	english	split	split	splɪt	s p l ɪ t		1928
1774	german	spread out	streuen	ʃtrɔyən	ʃ t r ɔy ə n		890
1775	french	spread out	étaler	etale	e t a l e		889
1776	french	spread out	éparpiller	epaʀpije	e p a ʀ p i j e		891
1777	dutch	spread out	uitspreiden	œyt-sprɛɪdə	œy t + s p r ɛɪ d ə		888
1778	english	spread out	spread out	sprɛd-aʊt	s p r ɛ d + aʊ t		888
134	german	spring, well	Quelle	kvɛlə	k v ɛ l ə		1046
135	german	spring, well	Brunnen	brʊnən	b r ʊ n ə n		1047
136	french	spring, well	source	suʀs	s u ʀ s		1048
137	french	spring, well	puits	pɥi	p ɥ i		1050
138	dutch	spring, well	bron	brɔn	b r ɔ n		1047
139	english	spring, well	spring	sprɪŋ	s p r ɪ ŋ		6004
140	english	spring, well	well	wɛl	w ɛ l		1049
2326	german	square	Viereck	fiːr-ɛk	f iː r + ɛ k		1204
2327	french	square	carré	kaʀe	k a ʀ e		1203
2328	dutch	square	vierkant	viːr-kɑnt	v iː r + k ɑ n t		1204
2329	english	square	square	skwɛər	s k w ɛ ə r		1202
1783	german	squeeze, wring	auswringen	aus-vrɪŋən	au s + v r ɪ ŋ ə n		1579
1784	french	squeeze, wring	presser	pʀese	p ʀ e s e		1581
1785	dutch	squeeze, wring	uitpersen	œyt-pɛrsə	œy t + p ɛ r s ə		-1581
1786	english	squeeze, wring	squeeze	skwiːz	s k w iː z		1580
1738	german	stab	erstechen	ɛr-ʃtɛxən	ɛ r + ʃ t ɛ x ə n		2210
1739	german	stab	stechen	ʃtɛxən	ʃ t ɛ x ə n		2210
1740	french	stab	poignarder	pwaɲaʀde	p w a ɲ a ʀ d e		2211
1741	dutch	stab	steken	steːkə	s t eː k ə		2210
1742	english	stab	stab	stæb	s t æ b		6040
468	german	stable, stall	Stall	ʃtal	ʃ t a l		120
469	french	stable, stall	étable	etabl	e t a b l		6011
470	french	stable, stall	écurie	ekyʀi	e k y ʀ i		121
471	dutch	stable, stall	stal	stɑl	s t ɑ l		120
472	english	stable, stall	stable	steɪbḷ	s t eɪ b l̩		-6011
473	english	stable, stall	stall	stɔːl	s t ɔː l		120
524	german	stallion	Hengst	hɛŋst	h ɛ ŋ s t		514
525	french	stallion	étalon	etalɔ̃	e t a l ɔ̃		515
526	dutch	stallion	hengst	hɛŋst	h ɛ ŋ s t		514
527	english	stallion	stallion	stæljən	s t æ l j ə n		-515
422	german	stepdaughter	Stieftochter	ʃtiːf-tɔxtər	ʃ t iː f + t ɔ x t ə r		1014
423	french	stepdaughter	belle-fille	bɛl-fij	b ɛ l + f i j		1015
424	dutch	stepdaughter	stiefdochter	stiːv-dɔxtər	s t iː v + d ɔ x t ə r		1014
425	english	stepdaughter	stepdaughter	stɛp-dɔːtər	s t ɛ p + d ɔː t ə r		1014
414	german	stepfather	Stiefvater	ʃtiːf-faːtər	ʃ t iː f + f aː t ə r		1005
415	french	stepfather	beau-père	bo-pɛʀ	b o + p ɛ ʀ		1005
416	dutch	stepfather	stiefvader	stiː-faːdər	s t iː + f aː d ə r		1005
417	english	stepfather	stepfather	stɛp-fɑːðər	s t ɛ p + f ɑː ð ə r		1005
418	german	stepmother	Stiefmutter	ʃtiːf-mʊtər	ʃ t iː f + m ʊ t ə r		1012
419	french	stepmother	belle-mère	bɛl-mɛʀ	b ɛ l + m ɛ ʀ		1012
420	dutch	stepmother	stiefmoeder	stiːf-muːdər	s t iː f + m uː d ə r		1012
421	english	stepmother	stepmother	stɛp-mʌðər	s t ɛ p + m ʌ ð ə r		1012
1390	german	stocking, sock	Strumpf	ʃtrʊmp͡f	ʃ t r ʊ m pf		589
1391	french	stocking, sock	chaussette	ʃosɛt	ʃ o s ɛ t		593
1392	dutch	stocking, sock	sok	sɔk	s ɔ k		590
1393	english	stocking, sock	sock	sɔk	s ɔ k		590
925	german	stomach	Magen	maːɡən	m aː ɡ ə n		940
926	french	stomach	estomac	ɛstɔma	ɛ s t ɔ m a		941
927	dutch	stomach	maag	maːx	m aː x		940
928	english	stomach	stomach	stʌmək	s t ʌ m ə k		-941
157	german	stone, rock	Stein	ʃtain	ʃ t ai n		423
158	german	stone, rock	Fels	fɛls	f ɛ l s		426
159	french	stone, rock	pierre	pjɛʀ	p j ɛ ʀ		424
160	french	stone, rock	roc	ʀɔk	ʀ ɔ k		425
161	french	stone, rock	rocher	ʀɔʃe	ʀ ɔ ʃ e		425
162	dutch	stone, rock	rots	rɔʦ	r ɔ ts		-425
163	dutch	stone, rock	steen	steːn	s t eː n		423
164	english	stone, rock	stone	stəʊn	s t əʊ n		423
165	english	stone, rock	rock	rɔk	r ɔ k		-425
190	german	storm	Sturm	ʃtʊrm	ʃ t ʊ r m		2062
191	french	storm	orage	ɔʀaʒ	ɔ ʀ a ʒ		2063
192	french	storm	tempête	tɑ̃pɛt	t ɑ̃ p ɛ t		2064
193	dutch	storm	storm	stɔrm	s t ɔ r m		2062
194	english	storm	storm	stɔːm	s t ɔː m		2062
1483	german	stove	Ofen	oːfən	oː f ə n		833
1484	french	stove	poêle	pwal	p w a l		835
1485	dutch	stove	kachel	kɑxəl	k ɑ x ə l		836
1486	english	stove	stove	stəʊv	s t əʊ v		834
1770	german	stretch	strecken	ʃtrɛkən	ʃ t r ɛ k ə n		858
1771	french	stretch	étendre	etɑ̃dʀ	e t ɑ̃ d ʀ		859
1772	dutch	stretch	uitrekken	œyt-rɛkə	œy t + r ɛ k ə		858
1773	english	stretch	stretch	strɛʧ	s t r ɛ tʃ		858
1724	german	strike (hit, beat)	schlagen	ʃlaːɡən	ʃ l aː ɡ ə n		1921
1725	french	strike (hit, beat)	frapper	fʀape	f ʀ a p e		1923
1726	dutch	strike (hit, beat)	slaan	slaːn	s l aː n		1921
1727	english	strike (hit, beat)	hit	hɪt	h ɪ t		1922
1728	english	strike (hit, beat)	beat	biːt	b iː t		1924
1035	german	strong, mighty, powerful	stark	ʃtark	ʃ t a r k		1912
1036	german	strong, mighty, powerful	mächtig	mɛxtɪx	m ɛ x t ɪ x		1915
1037	french	strong, mighty, powerful	fort	fɔʀ	f ɔ ʀ		1914
1038	french	strong, mighty, powerful	puissant	pɥisɑ̃	p ɥ i s ɑ̃		1916
1039	dutch	strong, mighty, powerful	sterk	stɛrk	s t ɛ r k		1912
1040	english	strong, mighty, powerful	strong	strɔŋ	s t r ɔ ŋ		1913
1169	german	suck	saugen	zauɡən	z au ɡ ə n		384
1170	french	suck	sucer	syse	s y s e		384
1171	dutch	suck	zuigen	zœyɣə	z œy ɣ ə		384
1172	english	suck	suck	sʌk	s ʌ k		384
174	german	sun	Sonne	zɔnə	z ɔ n ə		2047
175	french	sun	soleil	sɔlɛj	s ɔ l ɛ j		2047
176	dutch	sun	zon	zɔn	z ɔ n		2047
177	english	sun	sun	sʌn	s ʌ n		2047
1245	german	supper	Abendessen	aːbənt-ɛsən	aː b ə n t + ɛ s ə n		1255
1246	german	supper	Abendbrot	aːbənt-broːt	aː b ə n t + b r oː t		1257
1247	french	supper	souper	supe	s u p e		1256
1248	dutch	supper	avondeten	aːvɔnd-eːtə	aː v ɔ n d + eː t ə		1255
1249	english	supper	supper	sʌpər	s ʌ p ə r		-1256
1177	german	swallow	schlucken	ʃlʊkən	ʃ l ʊ k ə n		2180
1178	french	swallow	avaler	avale	a v a l e		2182
1179	dutch	swallow	doorslikken	doːrs-lɪkə	d oː r s + l ɪ k ə		2180
1180	english	swallow	swallow	swɔləʊ	s w ɔ l əʊ		2181
141	german	swamp	Sumpf	zʊmp͡f	z ʊ m pf		1020
142	german	swamp	Morast	moːrast	m oː r a s t		-1021
143	french	swamp	marais	maʀɛ	m a ʀ ɛ		1021
144	french	swamp	marécage	maʀekaʒ	m a ʀ e k a ʒ		1021
145	dutch	swamp	moeras	muːrɑs	m uː r ɑ s		-1021
146	english	swamp	swamp	swɔmp	s w ɔ m p		1020
1073	german	swelling	Schwellung	ʃvɛlʊŋ	ʃ v ɛ l ʊ ŋ		525
1074	french	swelling	bosse	bɔs	b ɔ s		526
1075	french	swelling	enflure	ɑ̃flyʀ	ɑ̃ f l y ʀ		527
1076	dutch	swelling	zwelling	zwɛlɪŋ	z w ɛ l ɪ ŋ		525
1077	english	swelling	swelling	swɛlɪŋ	s w ɛ l ɪ ŋ		525
1947	german	swim	schwimmen	ʃvɪmən	ʃ v ɪ m ə n		476
1948	french	swim	nager	naʒe	n a ʒ e		477
1949	dutch	swim	zwemmen	zwɛmə	z w ɛ m ə		476
1950	english	swim	swim	swɪm	s w ɪ m		476
745	german	tail	Schwanz	ʃvanʦ	ʃ v a n ts		1824
746	french	tail	queue	kø	k ø		1826
747	dutch	tail	staart	staːrt	s t aː r t		1827
748	english	tail	tail	teɪl	t eɪ l		1825
1340	german	tailor	Schneider	ʃnaidər	ʃ n ai d ə r		1463
1341	french	tailor	tailleur	tajœʀ	t a j œ ʀ		1464
1342	dutch	tailor	kleermaker	kleːr-maːkər	k l eː r + m aː k ə r		1465
1343	english	tailor	tailor	teɪlər	t eɪ l ə r		-1464
2069	german	take	nehmen	neːmən	n eː m ə n		1408
2070	french	take	prendre	pʀɑ̃dʀ	p ʀ ɑ̃ d ʀ		1410
2071	dutch	take	nemen	neːmə	n eː m ə		1408
